9077,E,1,Banco Atlantida,LPS,450
9267,E,1,Banco Atlantida,LPS,200
929,E,1,Banco Atlantida,LPS,200
9325,E,1,Banco Atlantida,LPS,200
9343,E,1,Banco Atlantida,LPS,200
9467,E,1,Banco Atlantida,LPS,200
9490,E,1,Banco Atlantida,LPS,200
9505,E,1,Banco Atlantida,LPS,200
9528,E,1,Banco Atlantida,LPS,450
956,E,1,Banco Atlantida,LPS,200
9601,E,1,Banco Atlantida,LPS,200
9620,E,1,Banco Atlantida,LPS,200
9624,E,1,Banco Atlantida,LPS,200
9633,E,1,Banco Atlantida,LPS,200
9707,E,1,Banco Atlantida,LPS,200
9708,E,1,Banco Atlantida,LPS,200
9754,E,1,Banco Atlantida,LPS,200
9825,E,1,Banco Atlantida,LPS,200
988,E,1,Banco Atlantida,LPS,200
9896,E,1,Banco Atlantida,LPS,1221.45
990,E,1,Banco Atlantida,LPS,200
9954,E,1,Banco Atlantida,LPS,200
9955,E,1,Banco Atlantida,LPS,200
9959,E,1,Banco Atlantida,LPS,200
9960,E,1,Banco Atlantida,LPS,200
9980,E,1,Banco Atlantida,LPS,200
999,E,1,Banco Atlantida,LPS,200
